# z [mm] 	 bx [T] 	 by [T]
-4.75145e-01	0.00000e+00	-1.91696e-04
-4.75095e-01	0.00000e+00	-1.91752e-04
-4.75045e-01	0.00000e+00	-1.91808e-04
-4.74995e-01	0.00000e+00	-1.91864e-04
-4.74945e-01	0.00000e+00	-1.91921e-04
-4.74896e-01	0.00000e+00	-1.91977e-04
-4.74846e-01	0.00000e+00	-1.92033e-04
-4.74796e-01	0.00000e+00	-1.92090e-04
-4.74746e-01	0.00000e+00	-1.92146e-04
-4.74696e-01	0.00000e+00	-1.92203e-04
-4.74646e-01	0.00000e+00	-1.92259e-04
-4.74596e-01	0.00000e+00	-1.92316e-04
-4.74546e-01	0.00000e+00	-1.92372e-04
-4.74496e-01	0.00000e+00	-1.92429e-04
-4.74446e-01	0.00000e+00	-1.92485e-04
-4.74396e-01	0.00000e+00	-1.92542e-04
-4.74346e-01	0.00000e+00	-1.92599e-04
-4.74296e-01	0.00000e+00	-1.92655e-04
-4.74246e-01	0.00000e+00	-1.92712e-04
-4.74196e-01	0.00000e+00	-1.92769e-04
-4.74146e-01	0.00000e+00	-1.92826e-04
-4.74096e-01	0.00000e+00	-1.92883e-04
-4.74046e-01	0.00000e+00	-1.92940e-04
-4.73996e-01	0.00000e+00	-1.92997e-04
-4.73946e-01	0.00000e+00	-1.93054e-04
-4.73896e-01	0.00000e+00	-1.93111e-04
-4.73846e-01	0.00000e+00	-1.93168e-04
-4.73796e-01	0.00000e+00	-1.93225e-04
-4.73746e-01	0.00000e+00	-1.93282e-04
-4.73696e-01	0.00000e+00	-1.93339e-04
-4.73646e-01	0.00000e+00	-1.93396e-04
-4.73596e-01	0.00000e+00	-1.93453e-04
-4.73546e-01	0.00000e+00	-1.93510e-04
-4.73496e-01	0.00000e+00	-1.93568e-04
-4.73446e-01	0.00000e+00	-1.93625e-04
-4.73396e-01	0.00000e+00	-1.93682e-04
-4.73346e-01	0.00000e+00	-1.93740e-04
-4.73296e-01	0.00000e+00	-1.93797e-04
-4.73246e-01	0.00000e+00	-1.93855e-04
-4.73196e-01	0.00000e+00	-1.93912e-04
-4.73146e-01	0.00000e+00	-1.93970e-04
-4.73096e-01	0.00000e+00	-1.94027e-04
-4.73046e-01	0.00000e+00	-1.94085e-04
-4.72996e-01	0.00000e+00	-1.94142e-04
-4.72946e-01	0.00000e+00	-1.94200e-04
-4.72896e-01	0.00000e+00	-1.94258e-04
-4.72846e-01	0.00000e+00	-1.94315e-04
-4.72796e-01	0.00000e+00	-1.94373e-04
-4.72746e-01	0.00000e+00	-1.94431e-04
-4.72696e-01	0.00000e+00	-1.94489e-04
-4.72646e-01	0.00000e+00	-1.94547e-04
-4.72596e-01	0.00000e+00	-1.94605e-04
-4.72546e-01	0.00000e+00	-1.94663e-04
-4.72496e-01	0.00000e+00	-1.94721e-04
-4.72446e-01	0.00000e+00	-1.94779e-04
-4.72396e-01	0.00000e+00	-1.94837e-04
-4.72346e-01	0.00000e+00	-1.94895e-04
-4.72296e-01	0.00000e+00	-1.94953e-04
-4.72246e-01	0.00000e+00	-1.95011e-04
-4.72196e-01	0.00000e+00	-1.95069e-04
-4.72146e-01	0.00000e+00	-1.95127e-04
-4.72096e-01	0.00000e+00	-1.95186e-04
-4.72046e-01	0.00000e+00	-1.95244e-04
-4.71996e-01	0.00000e+00	-1.95302e-04
-4.71946e-01	0.00000e+00	-1.95360e-04
-4.71896e-01	0.00000e+00	-1.95419e-04
-4.71846e-01	0.00000e+00	-1.95477e-04
-4.71796e-01	0.00000e+00	-1.95536e-04
-4.71746e-01	0.00000e+00	-1.95594e-04
-4.71696e-01	0.00000e+00	-1.95653e-04
-4.71646e-01	0.00000e+00	-1.95711e-04
-4.71596e-01	0.00000e+00	-1.95770e-04
-4.71546e-01	0.00000e+00	-1.95829e-04
-4.71496e-01	0.00000e+00	-1.95887e-04
-4.71446e-01	0.00000e+00	-1.95946e-04
-4.71397e-01	0.00000e+00	-1.96005e-04
-4.71347e-01	0.00000e+00	-1.96063e-04
-4.71297e-01	0.00000e+00	-1.96122e-04
-4.71247e-01	0.00000e+00	-1.96181e-04
-4.71197e-01	0.00000e+00	-1.96240e-04
-4.71147e-01	0.00000e+00	-1.96299e-04
-4.71097e-01	0.00000e+00	-1.96358e-04
-4.71047e-01	0.00000e+00	-1.96417e-04
-4.70997e-01	0.00000e+00	-1.96476e-04
-4.70947e-01	0.00000e+00	-1.96535e-04
-4.70897e-01	0.00000e+00	-1.96594e-04
-4.70847e-01	0.00000e+00	-1.96653e-04
-4.70797e-01	0.00000e+00	-1.96712e-04
-4.70747e-01	0.00000e+00	-1.96772e-04
-4.70697e-01	0.00000e+00	-1.96831e-04
-4.70647e-01	0.00000e+00	-1.96890e-04
-4.70597e-01	0.00000e+00	-1.96949e-04
-4.70547e-01	0.00000e+00	-1.97009e-04
-4.70497e-01	0.00000e+00	-1.97068e-04
-4.70447e-01	0.00000e+00	-1.97128e-04
-4.70397e-01	0.00000e+00	-1.97187e-04
-4.70347e-01	0.00000e+00	-1.97246e-04
-4.70297e-01	0.00000e+00	-1.97306e-04
-4.70247e-01	0.00000e+00	-1.97366e-04
-4.70197e-01	0.00000e+00	-1.97425e-04
-4.70147e-01	0.00000e+00	-1.97485e-04
-4.70097e-01	0.00000e+00	-1.97544e-04
-4.70047e-01	0.00000e+00	-1.97604e-04
-4.69997e-01	0.00000e+00	-1.97664e-04
-4.69947e-01	0.00000e+00	-1.97724e-04
-4.69897e-01	0.00000e+00	-1.97783e-04
-4.69847e-01	0.00000e+00	-1.97843e-04
-4.69797e-01	0.00000e+00	-1.97903e-04
-4.69747e-01	0.00000e+00	-1.97963e-04
-4.69697e-01	0.00000e+00	-1.98023e-04
-4.69647e-01	0.00000e+00	-1.98083e-04
-4.69597e-01	0.00000e+00	-1.98143e-04
-4.69547e-01	0.00000e+00	-1.98203e-04
-4.69497e-01	0.00000e+00	-1.98263e-04
-4.69447e-01	0.00000e+00	-1.98323e-04
-4.69397e-01	0.00000e+00	-1.98384e-04
-4.69347e-01	0.00000e+00	-1.98444e-04
-4.69297e-01	0.00000e+00	-1.98504e-04
-4.69247e-01	0.00000e+00	-1.98564e-04
-4.69197e-01	0.00000e+00	-1.98625e-04
-4.69147e-01	0.00000e+00	-1.98685e-04
-4.69097e-01	0.00000e+00	-1.98745e-04
-4.69047e-01	0.00000e+00	-1.98806e-04
-4.68997e-01	0.00000e+00	-1.98866e-04
-4.68947e-01	0.00000e+00	-1.98927e-04
-4.68897e-01	0.00000e+00	-1.98987e-04
-4.68847e-01	0.00000e+00	-1.99048e-04
-4.68797e-01	0.00000e+00	-1.99108e-04
-4.68747e-01	0.00000e+00	-1.99169e-04
-4.68697e-01	0.00000e+00	-1.99230e-04
-4.68647e-01	0.00000e+00	-1.99290e-04
-4.68597e-01	0.00000e+00	-1.99351e-04
-4.68547e-01	0.00000e+00	-1.99412e-04
-4.68497e-01	0.00000e+00	-1.99473e-04
-4.68447e-01	0.00000e+00	-1.99534e-04
-4.68397e-01	0.00000e+00	-1.99595e-04
-4.68347e-01	0.00000e+00	-1.99656e-04
-4.68297e-01	0.00000e+00	-1.99717e-04
-4.68247e-01	0.00000e+00	-1.99778e-04
-4.68197e-01	0.00000e+00	-1.99839e-04
-4.68147e-01	0.00000e+00	-1.99900e-04
-4.68097e-01	0.00000e+00	-1.99961e-04
-4.68047e-01	0.00000e+00	-2.00022e-04
-4.67997e-01	0.00000e+00	-2.00083e-04
-4.67947e-01	0.00000e+00	-2.00144e-04
-4.67897e-01	0.00000e+00	-2.00206e-04
-4.67848e-01	0.00000e+00	-2.00267e-04
-4.67798e-01	0.00000e+00	-2.00328e-04
-4.67748e-01	0.00000e+00	-2.00390e-04
-4.67698e-01	0.00000e+00	-2.00451e-04
-4.67648e-01	0.00000e+00	-2.00513e-04
-4.67598e-01	0.00000e+00	-2.00574e-04
-4.67548e-01	0.00000e+00	-2.00636e-04
-4.67498e-01	0.00000e+00	-2.00697e-04
-4.67448e-01	0.00000e+00	-2.00759e-04
-4.67398e-01	0.00000e+00	-2.00820e-04
-4.67348e-01	0.00000e+00	-2.00882e-04
-4.67298e-01	0.00000e+00	-2.00944e-04
-4.67248e-01	0.00000e+00	-2.01006e-04
-4.67198e-01	0.00000e+00	-2.01067e-04
-4.67148e-01	0.00000e+00	-2.01129e-04
-4.67098e-01	0.00000e+00	-2.01191e-04
-4.67048e-01	0.00000e+00	-2.01253e-04
-4.66998e-01	0.00000e+00	-2.01315e-04
-4.66948e-01	0.00000e+00	-2.01377e-04
-4.66898e-01	0.00000e+00	-2.01439e-04
-4.66848e-01	0.00000e+00	-2.01501e-04
-4.66798e-01	0.00000e+00	-2.01563e-04
-4.66748e-01	0.00000e+00	-2.01625e-04
-4.66698e-01	0.00000e+00	-2.01687e-04
-4.66648e-01	0.00000e+00	-2.01750e-04
-4.66598e-01	0.00000e+00	-2.01812e-04
-4.66548e-01	0.00000e+00	-2.01874e-04
-4.66498e-01	0.00000e+00	-2.01936e-04
-4.66448e-01	0.00000e+00	-2.01999e-04
-4.66398e-01	0.00000e+00	-2.02061e-04
-4.66348e-01	0.00000e+00	-2.02124e-04
-4.66298e-01	0.00000e+00	-2.02186e-04
-4.66248e-01	0.00000e+00	-2.02249e-04
-4.66198e-01	0.00000e+00	-2.02311e-04
-4.66148e-01	0.00000e+00	-2.02374e-04
-4.66098e-01	0.00000e+00	-2.02436e-04
-4.66048e-01	0.00000e+00	-2.02499e-04
-4.65998e-01	0.00000e+00	-2.02562e-04
-4.65948e-01	0.00000e+00	-2.02624e-04
-4.65898e-01	0.00000e+00	-2.02687e-04
-4.65848e-01	0.00000e+00	-2.02750e-04
-4.65798e-01	0.00000e+00	-2.02813e-04
-4.65748e-01	0.00000e+00	-2.02876e-04
-4.65698e-01	0.00000e+00	-2.02939e-04
-4.65648e-01	0.00000e+00	-2.03002e-04
-4.65598e-01	0.00000e+00	-2.03065e-04
-4.65548e-01	0.00000e+00	-2.03128e-04
-4.65498e-01	0.00000e+00	-2.03191e-04
-4.65448e-01	0.00000e+00	-2.03254e-04
-4.65398e-01	0.00000e+00	-2.03317e-04
-4.65348e-01	0.00000e+00	-2.03380e-04
-4.65298e-01	0.00000e+00	-2.03443e-04
-4.65248e-01	0.00000e+00	-2.03507e-04
-4.65198e-01	0.00000e+00	-2.03570e-04
-4.65148e-01	0.00000e+00	-2.03633e-04
-4.65098e-01	0.00000e+00	-2.03697e-04
-4.65048e-01	0.00000e+00	-2.03760e-04
-4.64998e-01	0.00000e+00	-2.03824e-04
-4.64948e-01	0.00000e+00	-2.03887e-04
-4.64898e-01	0.00000e+00	-2.03951e-04
-4.64848e-01	0.00000e+00	-2.04014e-04
-4.64798e-01	0.00000e+00	-2.04078e-04
-4.64748e-01	0.00000e+00	-2.04141e-04
-4.64698e-01	0.00000e+00	-2.04205e-04
-4.64648e-01	0.00000e+00	-2.04269e-04
-4.64598e-01	0.00000e+00	-2.04333e-04
-4.64548e-01	0.00000e+00	-2.04396e-04
-4.64498e-01	0.00000e+00	-2.04460e-04
-4.64448e-01	0.00000e+00	-2.04524e-04
-4.64398e-01	0.00000e+00	-2.04588e-04
-4.64349e-01	0.00000e+00	-2.04652e-04
-4.64299e-01	0.00000e+00	-2.04716e-04
-4.64249e-01	0.00000e+00	-2.04780e-04
-4.64199e-01	0.00000e+00	-2.04844e-04
-4.64149e-01	0.00000e+00	-2.04908e-04
-4.64099e-01	0.00000e+00	-2.04972e-04
-4.64049e-01	0.00000e+00	-2.05037e-04
-4.63999e-01	0.00000e+00	-2.05101e-04
-4.63949e-01	0.00000e+00	-2.05165e-04
-4.63899e-01	0.00000e+00	-2.05230e-04
-4.63849e-01	0.00000e+00	-2.05294e-04
-4.63799e-01	0.00000e+00	-2.05358e-04
-4.63749e-01	0.00000e+00	-2.05423e-04
-4.63699e-01	0.00000e+00	-2.05487e-04
-4.63649e-01	0.00000e+00	-2.05552e-04
-4.63599e-01	0.00000e+00	-2.05616e-04
-4.63549e-01	0.00000e+00	-2.05681e-04
-4.63499e-01	0.00000e+00	-2.05745e-04
-4.63449e-01	0.00000e+00	-2.05810e-04
-4.63399e-01	0.00000e+00	-2.05875e-04
-4.63349e-01	0.00000e+00	-2.05940e-04
-4.63299e-01	0.00000e+00	-2.06004e-04
-4.63249e-01	0.00000e+00	-2.06069e-04
-4.63199e-01	0.00000e+00	-2.06134e-04
-4.63149e-01	0.00000e+00	-2.06199e-04
-4.63099e-01	0.00000e+00	-2.06264e-04
-4.63049e-01	0.00000e+00	-2.06329e-04
-4.62999e-01	0.00000e+00	-2.06394e-04
-4.62949e-01	0.00000e+00	-2.06459e-04
-4.62899e-01	0.00000e+00	-2.06524e-04
-4.62849e-01	0.00000e+00	-2.06589e-04
-4.62799e-01	0.00000e+00	-2.06654e-04
-4.62749e-01	0.00000e+00	-2.06720e-04
-4.62699e-01	0.00000e+00	-2.06785e-04
-4.62649e-01	0.00000e+00	-2.06850e-04
-4.62599e-01	0.00000e+00	-2.06915e-04
-4.62549e-01	0.00000e+00	-2.06981e-04
-4.62499e-01	0.00000e+00	-2.07046e-04
-4.62449e-01	0.00000e+00	-2.07112e-04
-4.62399e-01	0.00000e+00	-2.07177e-04
-4.62349e-01	0.00000e+00	-2.07243e-04
-4.62299e-01	0.00000e+00	-2.07308e-04
-4.62249e-01	0.00000e+00	-2.07374e-04
-4.62199e-01	0.00000e+00	-2.07440e-04
-4.62149e-01	0.00000e+00	-2.07505e-04
-4.62099e-01	0.00000e+00	-2.07571e-04
-4.62049e-01	0.00000e+00	-2.07637e-04
-4.61999e-01	0.00000e+00	-2.07703e-04
-4.61949e-01	0.00000e+00	-2.07768e-04
-4.61899e-01	0.00000e+00	-2.07834e-04
-4.61849e-01	0.00000e+00	-2.07900e-04
-4.61799e-01	0.00000e+00	-2.07966e-04
-4.61749e-01	0.00000e+00	-2.08032e-04
-4.61699e-01	0.00000e+00	-2.08098e-04
-4.61649e-01	0.00000e+00	-2.08164e-04
-4.61599e-01	0.00000e+00	-2.08231e-04
-4.61549e-01	0.00000e+00	-2.08297e-04
-4.61499e-01	0.00000e+00	-2.08363e-04
-4.61449e-01	0.00000e+00	-2.08429e-04
-4.61399e-01	0.00000e+00	-2.08496e-04
-4.61349e-01	0.00000e+00	-2.08562e-04
-4.61299e-01	0.00000e+00	-2.08628e-04
-4.61249e-01	0.00000e+00	-2.08695e-04
-4.61199e-01	0.00000e+00	-2.08761e-04
-4.61149e-01	0.00000e+00	-2.08828e-04
-4.61099e-01	0.00000e+00	-2.08894e-04
-4.61049e-01	0.00000e+00	-2.08961e-04
-4.60999e-01	0.00000e+00	-2.09027e-04
-4.60949e-01	0.00000e+00	-2.09094e-04
-4.60899e-01	0.00000e+00	-2.09161e-04
-4.60850e-01	0.00000e+00	-2.09227e-04
-4.60800e-01	0.00000e+00	-2.09294e-04
-4.60750e-01	0.00000e+00	-2.09361e-04
-4.60700e-01	0.00000e+00	-2.09428e-04
-4.60650e-01	0.00000e+00	-2.09495e-04
-4.60600e-01	0.00000e+00	-2.09562e-04
-4.60550e-01	0.00000e+00	-2.09629e-04
-4.60500e-01	0.00000e+00	-2.09696e-04
-4.60450e-01	0.00000e+00	-2.09763e-04
-4.60400e-01	0.00000e+00	-2.09830e-04
-4.60350e-01	0.00000e+00	-2.09897e-04
-4.60300e-01	0.00000e+00	-2.09964e-04
-4.60250e-01	0.00000e+00	-2.10032e-04
-4.60200e-01	0.00000e+00	-2.10099e-04
-4.60150e-01	0.00000e+00	-2.10166e-04
-4.60100e-01	0.00000e+00	-2.10234e-04
-4.60050e-01	0.00000e+00	-2.10301e-04
-4.60000e-01	0.00000e+00	-2.10368e-04
-4.59950e-01	0.00000e+00	-2.10436e-04
-4.59900e-01	0.00000e+00	-2.10503e-04
-4.59850e-01	0.00000e+00	-2.10571e-04
-4.59800e-01	0.00000e+00	-2.10639e-04
-4.59750e-01	0.00000e+00	-2.10706e-04
-4.59700e-01	0.00000e+00	-2.10774e-04
-4.59650e-01	0.00000e+00	-2.10842e-04
-4.59600e-01	0.00000e+00	-2.10909e-04
-4.59550e-01	0.00000e+00	-2.10977e-04
-4.59500e-01	0.00000e+00	-2.11045e-04
-4.59450e-01	0.00000e+00	-2.11113e-04
-4.59400e-01	0.00000e+00	-2.11181e-04
-4.59350e-01	0.00000e+00	-2.11249e-04
-4.59300e-01	0.00000e+00	-2.11317e-04
-4.59250e-01	0.00000e+00	-2.11385e-04
-4.59200e-01	0.00000e+00	-2.11453e-04
-4.59150e-01	0.00000e+00	-2.11521e-04
-4.59100e-01	0.00000e+00	-2.11589e-04
-4.59050e-01	0.00000e+00	-2.11658e-04
-4.59000e-01	0.00000e+00	-2.11726e-04
-4.58950e-01	0.00000e+00	-2.11794e-04
-4.58900e-01	0.00000e+00	-2.11863e-04
-4.58850e-01	0.00000e+00	-2.11931e-04
-4.58800e-01	0.00000e+00	-2.11999e-04
-4.58750e-01	0.00000e+00	-2.12068e-04
-4.58700e-01	0.00000e+00	-2.12136e-04
-4.58650e-01	0.00000e+00	-2.12205e-04
-4.58600e-01	0.00000e+00	-2.12273e-04
-4.58550e-01	0.00000e+00	-2.12342e-04
-4.58500e-01	0.00000e+00	-2.12411e-04
-4.58450e-01	0.00000e+00	-2.12480e-04
-4.58400e-01	0.00000e+00	-2.12548e-04
-4.58350e-01	0.00000e+00	-2.12617e-04
-4.58300e-01	0.00000e+00	-2.12686e-04
-4.58250e-01	0.00000e+00	-2.12755e-04
-4.58200e-01	0.00000e+00	-2.12824e-04
-4.58150e-01	0.00000e+00	-2.12893e-04
-4.58100e-01	0.00000e+00	-2.12962e-04
-4.58050e-01	0.00000e+00	-2.13031e-04
-4.58000e-01	0.00000e+00	-2.13100e-04
-4.57950e-01	0.00000e+00	-2.13169e-04
-4.57900e-01	0.00000e+00	-2.13238e-04
-4.57850e-01	0.00000e+00	-2.13308e-04
-4.57800e-01	0.00000e+00	-2.13377e-04
-4.57750e-01	0.00000e+00	-2.13446e-04
-4.57700e-01	0.00000e+00	-2.13516e-04
-4.57650e-01	0.00000e+00	-2.13585e-04
-4.57600e-01	0.00000e+00	-2.13654e-04
-4.57550e-01	0.00000e+00	-2.13724e-04
-4.57500e-01	0.00000e+00	-2.13793e-04
-4.57450e-01	0.00000e+00	-2.13863e-04
-4.57400e-01	0.00000e+00	-2.13933e-04
-4.57350e-01	0.00000e+00	-2.14002e-04
-4.57301e-01	0.00000e+00	-2.14072e-04
-4.57251e-01	0.00000e+00	-2.14142e-04
-4.57201e-01	0.00000e+00	-2.14212e-04
-4.57151e-01	0.00000e+00	-2.14281e-04
-4.57101e-01	0.00000e+00	-2.14351e-04
-4.57051e-01	0.00000e+00	-2.14421e-04
-4.57001e-01	0.00000e+00	-2.14491e-04
-4.56951e-01	0.00000e+00	-2.14561e-04
-4.56901e-01	0.00000e+00	-2.14631e-04
-4.56851e-01	0.00000e+00	-2.14701e-04
-4.56801e-01	0.00000e+00	-2.14771e-04
-4.56751e-01	0.00000e+00	-2.14842e-04
-4.56701e-01	0.00000e+00	-2.14912e-04
-4.56651e-01	0.00000e+00	-2.14982e-04
-4.56601e-01	0.00000e+00	-2.15052e-04
-4.56551e-01	0.00000e+00	-2.15123e-04
-4.56501e-01	0.00000e+00	-2.15193e-04
-4.56451e-01	0.00000e+00	-2.15264e-04
-4.56401e-01	0.00000e+00	-2.15334e-04
-4.56351e-01	0.00000e+00	-2.15405e-04
-4.56301e-01	0.00000e+00	-2.15475e-04
-4.56251e-01	0.00000e+00	-2.15546e-04
-4.56201e-01	0.00000e+00	-2.15616e-04
-4.56151e-01	0.00000e+00	-2.15687e-04
-4.56101e-01	0.00000e+00	-2.15758e-04
-4.56051e-01	0.00000e+00	-2.15829e-04
-4.56001e-01	0.00000e+00	-2.15899e-04
-4.55951e-01	0.00000e+00	-2.15970e-04
-4.55901e-01	0.00000e+00	-2.16041e-04
-4.55851e-01	0.00000e+00	-2.16112e-04
-4.55801e-01	0.00000e+00	-2.16183e-04
-4.55751e-01	0.00000e+00	-2.16254e-04
-4.55701e-01	0.00000e+00	-2.16325e-04
-4.55651e-01	0.00000e+00	-2.16396e-04
-4.55601e-01	0.00000e+00	-2.16468e-04
-4.55551e-01	0.00000e+00	-2.16539e-04
-4.55501e-01	0.00000e+00	-2.16610e-04
-4.55451e-01	0.00000e+00	-2.16681e-04
-4.55401e-01	0.00000e+00	-2.16753e-04
-4.55351e-01	0.00000e+00	-2.16824e-04
-4.55301e-01	0.00000e+00	-2.16896e-04
-4.55251e-01	0.00000e+00	-2.16967e-04
-4.55201e-01	0.00000e+00	-2.17039e-04
-4.55151e-01	0.00000e+00	-2.17110e-04
-4.55101e-01	0.00000e+00	-2.17182e-04
-4.55051e-01	0.00000e+00	-2.17253e-04
-4.55001e-01	0.00000e+00	-2.17325e-04
-4.54951e-01	0.00000e+00	-2.17397e-04
-4.54901e-01	0.00000e+00	-2.17469e-04
-4.54851e-01	0.00000e+00	-2.17540e-04
-4.54801e-01	0.00000e+00	-2.17612e-04
-4.54751e-01	0.00000e+00	-2.17684e-04
-4.54701e-01	0.00000e+00	-2.17756e-04
-4.54651e-01	0.00000e+00	-2.17828e-04
-4.54601e-01	0.00000e+00	-2.17900e-04
-4.54551e-01	0.00000e+00	-2.17972e-04
-4.54501e-01	0.00000e+00	-2.18044e-04
-4.54451e-01	0.00000e+00	-2.18117e-04
-4.54401e-01	0.00000e+00	-2.18189e-04
-4.54351e-01	0.00000e+00	-2.18261e-04
-4.54301e-01	0.00000e+00	-2.18334e-04
-4.54251e-01	0.00000e+00	-2.18406e-04
-4.54201e-01	0.00000e+00	-2.18478e-04
-4.54151e-01	0.00000e+00	-2.18551e-04
-4.54101e-01	0.00000e+00	-2.18623e-04
-4.54051e-01	0.00000e+00	-2.18696e-04
-4.54001e-01	0.00000e+00	-2.18768e-04
-4.53951e-01	0.00000e+00	-2.18841e-04
-4.53901e-01	0.00000e+00	-2.18914e-04
-4.53851e-01	0.00000e+00	-2.18986e-04
-4.53802e-01	0.00000e+00	-2.19059e-04
-4.53752e-01	0.00000e+00	-2.19132e-04
-4.53702e-01	0.00000e+00	-2.19205e-04
-4.53652e-01	0.00000e+00	-2.19278e-04
-4.53602e-01	0.00000e+00	-2.19351e-04
-4.53552e-01	0.00000e+00	-2.19424e-04
-4.53502e-01	0.00000e+00	-2.19497e-04
-4.53452e-01	0.00000e+00	-2.19570e-04
-4.53402e-01	0.00000e+00	-2.19643e-04
-4.53352e-01	0.00000e+00	-2.19716e-04
-4.53302e-01	0.00000e+00	-2.19789e-04
-4.53252e-01	0.00000e+00	-2.19863e-04
-4.53202e-01	0.00000e+00	-2.19936e-04
-4.53152e-01	0.00000e+00	-2.20009e-04
-4.53102e-01	0.00000e+00	-2.20083e-04
-4.53052e-01	0.00000e+00	-2.20156e-04
-4.53002e-01	0.00000e+00	-2.20230e-04
-4.52952e-01	0.00000e+00	-2.20303e-04
-4.52902e-01	0.00000e+00	-2.20377e-04
-4.52852e-01	0.00000e+00	-2.20450e-04
-4.52802e-01	0.00000e+00	-2.20524e-04
-4.52752e-01	0.00000e+00	-2.20598e-04
-4.52702e-01	0.00000e+00	-2.20671e-04
-4.52652e-01	0.00000e+00	-2.20745e-04
-4.52602e-01	0.00000e+00	-2.20819e-04
-4.52552e-01	0.00000e+00	-2.20893e-04
-4.52502e-01	0.00000e+00	-2.20967e-04
-4.52452e-01	0.00000e+00	-2.21041e-04
-4.52402e-01	0.00000e+00	-2.21115e-04
-4.52352e-01	0.00000e+00	-2.21189e-04
-4.52302e-01	0.00000e+00	-2.21263e-04
-4.52252e-01	0.00000e+00	-2.21337e-04
-4.52202e-01	0.00000e+00	-2.21412e-04
-4.52152e-01	0.00000e+00	-2.21486e-04
-4.52102e-01	0.00000e+00	-2.21560e-04
-4.52052e-01	0.00000e+00	-2.21635e-04
-4.52002e-01	0.00000e+00	-2.21709e-04
-4.51952e-01	0.00000e+00	-2.21783e-04
-4.51902e-01	0.00000e+00	-2.21858e-04
-4.51852e-01	0.00000e+00	-2.21932e-04
-4.51802e-01	0.00000e+00	-2.22007e-04
-4.51752e-01	0.00000e+00	-2.22082e-04
-4.51702e-01	0.00000e+00	-2.22156e-04
-4.51652e-01	0.00000e+00	-2.22231e-04
-4.51602e-01	0.00000e+00	-2.22306e-04
-4.51552e-01	0.00000e+00	-2.22381e-04
-4.51502e-01	0.00000e+00	-2.22455e-04
-4.51452e-01	0.00000e+00	-2.22530e-04
-4.51402e-01	0.00000e+00	-2.22605e-04
-4.51352e-01	0.00000e+00	-2.22680e-04
-4.51302e-01	0.00000e+00	-2.22755e-04
-4.51252e-01	0.00000e+00	-2.22830e-04
-4.51202e-01	0.00000e+00	-2.22906e-04
-4.51152e-01	0.00000e+00	-2.22981e-04
-4.51102e-01	0.00000e+00	-2.23056e-04
-4.51052e-01	0.00000e+00	-2.23131e-04
-4.51002e-01	0.00000e+00	-2.23207e-04
-4.50952e-01	0.00000e+00	-2.23282e-04
-4.50902e-01	0.00000e+00	-2.23357e-04
-4.50852e-01	0.00000e+00	-2.23433e-04
-4.50802e-01	0.00000e+00	-2.23508e-04
-4.50752e-01	0.00000e+00	-2.23584e-04
-4.50702e-01	0.00000e+00	-2.23660e-04
-4.50652e-01	0.00000e+00	-2.23735e-04
-4.50602e-01	0.00000e+00	-2.23811e-04
-4.50552e-01	0.00000e+00	-2.23887e-04
-4.50502e-01	0.00000e+00	-2.23963e-04
-4.50452e-01	0.00000e+00	-2.24038e-04
-4.50402e-01	0.00000e+00	-2.24114e-04
-4.50352e-01	0.00000e+00	-2.24190e-04
-4.50302e-01	0.00000e+00	-2.24266e-04
-4.50253e-01	0.00000e+00	-2.24342e-04
-4.50203e-01	0.00000e+00	-2.24418e-04
-4.50153e-01	0.00000e+00	-2.24494e-04
-4.50103e-01	0.00000e+00	-2.24571e-04
-4.50053e-01	0.00000e+00	-2.24647e-04
-4.50003e-01	0.00000e+00	-2.24723e-04
-4.49953e-01	0.00000e+00	-2.24799e-04
-4.49903e-01	0.00000e+00	-2.24876e-04
-4.49853e-01	0.00000e+00	-2.24952e-04
-4.49803e-01	0.00000e+00	-2.25029e-04
-4.49753e-01	0.00000e+00	-2.25105e-04
-4.49703e-01	0.00000e+00	-2.25182e-04
-4.49653e-01	0.00000e+00	-2.25258e-04
-4.49603e-01	0.00000e+00	-2.25335e-04
-4.49553e-01	0.00000e+00	-2.25412e-04
-4.49503e-01	0.00000e+00	-2.25488e-04
-4.49453e-01	0.00000e+00	-2.25565e-04
-4.49403e-01	0.00000e+00	-2.25642e-04
-4.49353e-01	0.00000e+00	-2.25719e-04
-4.49303e-01	0.00000e+00	-2.25796e-04
-4.49253e-01	0.00000e+00	-2.25873e-04
-4.49203e-01	0.00000e+00	-2.25950e-04
-4.49153e-01	0.00000e+00	-2.26027e-04
-4.49103e-01	0.00000e+00	-2.26104e-04
-4.49053e-01	0.00000e+00	-2.26181e-04
-4.49003e-01	0.00000e+00	-2.26258e-04
-4.48953e-01	0.00000e+00	-2.26336e-04
-4.48903e-01	0.00000e+00	-2.26413e-04
-4.48853e-01	0.00000e+00	-2.26490e-04
-4.48803e-01	0.00000e+00	-2.26568e-04
-4.48753e-01	0.00000e+00	-2.26645e-04
-4.48703e-01	0.00000e+00	-2.26723e-04
-4.48653e-01	0.00000e+00	-2.26800e-04
-4.48603e-01	0.00000e+00	-2.26878e-04
-4.48553e-01	0.00000e+00	-2.26955e-04
-4.48503e-01	0.00000e+00	-2.27033e-04
-4.48453e-01	0.00000e+00	-2.27111e-04
-4.48403e-01	0.00000e+00	-2.27189e-04
-4.48353e-01	0.00000e+00	-2.27267e-04
